candidate,compaction,query_engine,round,phase,status,duration_s,rows,error
iceberg-v3-mor,every_round,writer-spark,0,load,ok,5.2152191269997275,100000,
iceberg-v3-mor,every_round,writer-spark,1,load,ok,3.9640943350095768,180000,
iceberg-v3-mor,every_round,writer-spark,1,compact,ok,1.7083008749905275,0,
iceberg-v3-mor,every_round,writer-spark,1,maintain,ok,2.531906917996821,0,
iceberg-v3-mor,every_round,spark,1,freshness,ok,0.27353454200783744,0,
iceberg-v3-mor,every_round,spark,1,query,ok,0.17545814550248906,180000,
iceberg-v3-mor,every_round,writer-spark,2,load,ok,2.134037042997079,260000,
iceberg-v3-mor,every_round,writer-spark,2,compact,ok,1.6397664590040222,0,
iceberg-v3-mor,every_round,writer-spark,2,maintain,ok,1.1933633760054363,0,
iceberg-v3-mor,every_round,spark,2,freshness,ok,0.17533879099937622,0,
iceberg-v3-mor,every_round,spark,2,query,ok,0.14150127050379524,188903,
iceberg-v3-mor,every_round,writer-spark,3,load,ok,2.337673124988214,340000,
iceberg-v3-mor,every_round,writer-spark,3,compact,ok,1.9461242929974105,0,
iceberg-v3-mor,every_round,writer-spark,3,maintain,ok,0.9726641669985838,0,
iceberg-v3-mor,every_round,spark,3,freshness,ok,0.17956000000413042,0,
iceberg-v3-mor,every_round,spark,3,query,ok,0.13172464649687754,192166,
iceberg-v3-mor,every_round,writer-spark,4,load,ok,2.176582293002866,420000,
iceberg-v3-mor,every_round,writer-spark,4,compact,ok,2.1083415010070894,0,
iceberg-v3-mor,every_round,writer-spark,4,maintain,ok,0.8893404999980703,0,
iceberg-v3-mor,every_round,spark,4,freshness,ok,0.12221341699478216,0,
iceberg-v3-mor,every_round,spark,4,query,ok,0.12280047900276259,194111,
iceberg-v3-mor,every_round,writer-spark,5,load,ok,1.8240600010030903,500000,
iceberg-v3-mor,every_round,writer-spark,5,compact,ok,2.391497458986123,0,
iceberg-v3-mor,every_round,writer-spark,5,maintain,ok,0.8861323759920197,0,
iceberg-v3-mor,every_round,spark,5,freshness,ok,0.15619437499844935,0,
iceberg-v3-mor,every_round,spark,5,query,ok,0.12298714649659814,195222,
iceberg-v3-mor,every_round,writer-spark,6,load,ok,1.8566377509996528,580000,
iceberg-v3-mor,every_round,writer-spark,6,compact,ok,2.812984126008814,0,
iceberg-v3-mor,every_round,writer-spark,6,maintain,ok,0.8024656670022523,0,
iceberg-v3-mor,every_round,spark,6,freshness,ok,0.16283020800619852,0,
iceberg-v3-mor,every_round,spark,6,query,ok,0.11451668749941746,195971,
iceberg-v3-mor,every_round,writer-spark,7,load,ok,2.268313958993531,660000,
iceberg-v3-mor,every_round,writer-spark,7,compact,ok,3.1120816680049757,0,
iceberg-v3-mor,every_round,writer-spark,7,maintain,ok,0.8395730420015752,0,
iceberg-v3-mor,every_round,spark,7,freshness,ok,0.1280578330042772,0,
iceberg-v3-mor,every_round,spark,7,query,ok,0.11784024999360554,196567,
iceberg-v3-mor,every_round,writer-spark,8,load,ok,2.1526838339923415,740000,
iceberg-v3-mor,every_round,writer-spark,8,compact,ok,3.2048957100050757,0,
iceberg-v3-mor,every_round,writer-spark,8,maintain,ok,0.8222275010048179,0,
iceberg-v3-mor,every_round,spark,8,freshness,ok,0.13607412501005456,0,
iceberg-v3-mor,every_round,spark,8,query,ok,0.11683654200169258,197004,
iceberg-v3-mor,every_round,writer-spark,9,load,ok,1.9916582509904401,820000,
iceberg-v3-mor,every_round,writer-spark,9,compact,ok,3.5664823349943617,0,
iceberg-v3-mor,every_round,writer-spark,9,maintain,ok,0.7290600419946713,0,
iceberg-v3-mor,every_round,spark,9,freshness,ok,0.15508650000265334,0,
iceberg-v3-mor,every_round,spark,9,query,ok,0.11448964600276668,197268,
iceberg-v3-mor,every_round,writer-spark,10,load,ok,2.0836752930044895,900000,
iceberg-v3-mor,every_round,writer-spark,10,compact,ok,3.8970877929968992,0,
iceberg-v3-mor,every_round,writer-spark,10,maintain,ok,0.7447186260105809,0,
iceberg-v3-mor,every_round,spark,10,freshness,ok,0.17364791700674687,0,
iceberg-v3-mor,every_round,spark,10,query,ok,0.11550649950368097,197555,
iceberg-v3-mor,every_round,writer-spark,11,load,ok,2.278491834003944,980000,
iceberg-v3-mor,every_round,writer-spark,11,compact,ok,4.120311334991129,0,
iceberg-v3-mor,every_round,writer-spark,11,maintain,ok,0.6923487500025658,0,
iceberg-v3-mor,every_round,spark,11,freshness,ok,0.14870937600790057,0,
iceberg-v3-mor,every_round,spark,11,query,ok,0.12212968750100117,197805,
iceberg-v3-mor,every_round,writer-spark,12,load,ok,2.3189623760117684,1060000,
iceberg-v3-mor,every_round,writer-spark,12,compact,ok,4.487557961008861,0,
iceberg-v3-mor,every_round,writer-spark,12,maintain,ok,0.6614496660040459,0,
iceberg-v3-mor,every_round,spark,12,freshness,ok,0.15493324999988545,0,
iceberg-v3-mor,every_round,spark,12,query,ok,0.11702429149590898,197942,
