candidate,compaction,query_engine,round,phase,status,duration_s,rows,error
iceberg-v3-mor,every_round,writer-spark,0,load,ok,5.408319336012937,100000,
iceberg-v3-mor,every_round,writer-spark,1,load,ok,4.244562544001383,180000,
iceberg-v3-mor,every_round,writer-spark,1,compact,ok,1.8084099170082482,0,
iceberg-v3-mor,every_round,writer-spark,1,maintain,ok,2.5047598340024706,0,
iceberg-v3-mor,every_round,writer-spark,2,load,ok,2.2294188760133693,260000,
iceberg-v3-mor,every_round,writer-spark,2,compact,ok,1.6786595009907614,0,
iceberg-v3-mor,every_round,writer-spark,2,maintain,ok,0.9294734590075677,0,
iceberg-v3-mor,every_round,writer-spark,3,load,ok,1.9200571260007564,340000,
iceberg-v3-mor,every_round,writer-spark,3,compact,ok,1.8194962509878678,0,
iceberg-v3-mor,every_round,writer-spark,3,maintain,ok,0.9262135000026319,0,
iceberg-v3-mor,every_round,writer-spark,4,load,ok,1.7812746669951594,420000,
iceberg-v3-mor,every_round,writer-spark,4,compact,ok,2.014235833994462,0,
iceberg-v3-mor,every_round,writer-spark,4,maintain,ok,0.7761074589943746,0,
iceberg-v3-mor,every_round,writer-spark,5,load,ok,1.7948356679989956,500000,
iceberg-v3-mor,every_round,writer-spark,5,compact,ok,2.4066220419917954,0,
iceberg-v3-mor,every_round,writer-spark,5,maintain,ok,0.8019445840036497,0,
iceberg-v3-mor,every_round,writer-spark,6,load,ok,1.6717315840069205,580000,
iceberg-v3-mor,every_round,writer-spark,6,compact,ok,2.6257016259914963,0,
iceberg-v3-mor,every_round,writer-spark,6,maintain,ok,0.7306997919949936,0,
iceberg-v3-mor,every_round,writer-spark,7,load,ok,1.7834682100074133,660000,
iceberg-v3-mor,every_round,writer-spark,7,compact,ok,2.882388125988655,0,
iceberg-v3-mor,every_round,writer-spark,7,maintain,ok,0.8005017499963287,0,
iceberg-v3-mor,every_round,writer-spark,8,load,ok,1.6765417089918628,740000,
iceberg-v3-mor,every_round,writer-spark,8,compact,ok,3.226978167993366,0,
iceberg-v3-mor,every_round,writer-spark,8,maintain,ok,0.7117295420030132,0,
iceberg-v3-mor,every_round,writer-spark,9,load,ok,1.6488725840026746,820000,
iceberg-v3-mor,every_round,writer-spark,9,compact,ok,3.382927334998385,0,
iceberg-v3-mor,every_round,writer-spark,9,maintain,ok,0.6864490000007208,0,
iceberg-v3-mor,every_round,writer-spark,10,load,ok,1.697465208999347,900000,
iceberg-v3-mor,every_round,writer-spark,10,compact,ok,3.804146584996488,0,
iceberg-v3-mor,every_round,writer-spark,10,maintain,ok,0.66281741700368,0,
iceberg-v3-mor,every_round,writer-spark,11,load,ok,1.619613417002256,980000,
iceberg-v3-mor,every_round,writer-spark,11,compact,ok,3.9220204599987483,0,
iceberg-v3-mor,every_round,writer-spark,11,maintain,ok,0.6515201250003884,0,
iceberg-v3-mor,every_round,writer-spark,12,load,ok,1.6209194169932744,1060000,
iceberg-v3-mor,every_round,writer-spark,12,compact,ok,4.29244179399393,0,
iceberg-v3-mor,every_round,writer-spark,12,maintain,ok,0.7162106250034412,0,
iceberg-v3-mor,every_round,writer-spark,13,load,ok,1.5531310010119341,1140000,
iceberg-v3-mor,every_round,writer-spark,13,compact,ok,4.7153984179894906,0,
iceberg-v3-mor,every_round,writer-spark,13,maintain,ok,0.6880239580059424,0,
iceberg-v3-mor,every_round,writer-spark,14,load,ok,1.5796849170001224,1220000,
iceberg-v3-mor,every_round,writer-spark,14,compact,ok,4.958708335994743,0,
iceberg-v3-mor,every_round,writer-spark,14,maintain,ok,0.656467042004806,0,
iceberg-v3-mor,every_round,writer-spark,15,load,ok,1.571311751002213,1300000,
iceberg-v3-mor,every_round,writer-spark,15,compact,ok,5.251319960996625,0,
iceberg-v3-mor,every_round,writer-spark,15,maintain,ok,0.6325322920019971,0,
iceberg-v3-mor,every_round,writer-spark,16,load,ok,1.7154155009920942,1380000,
iceberg-v3-mor,every_round,writer-spark,16,compact,ok,5.469682252005441,0,
iceberg-v3-mor,every_round,writer-spark,16,maintain,ok,0.7234707919997163,0,
iceberg-v3-mor,every_round,writer-spark,17,load,ok,1.5665335420053452,1460000,
iceberg-v3-mor,every_round,writer-spark,17,compact,ok,5.735535460989922,0,
iceberg-v3-mor,every_round,writer-spark,17,maintain,ok,0.6928934169991408,0,
iceberg-v3-mor,every_round,writer-spark,18,load,ok,1.6688626670074882,1540000,
iceberg-v3-mor,every_round,writer-spark,18,compact,ok,5.98470946100133,0,
iceberg-v3-mor,every_round,writer-spark,18,maintain,ok,0.740161875000922,0,
iceberg-v3-mor,every_round,writer-spark,19,load,ok,1.7047688760067103,1620000,
iceberg-v3-mor,every_round,writer-spark,19,compact,ok,6.438593169994419,0,
iceberg-v3-mor,every_round,writer-spark,19,maintain,ok,0.7775752919988008,0,
iceberg-v3-mor,every_round,writer-spark,20,load,ok,1.6426118759991368,1700000,
iceberg-v3-mor,every_round,writer-spark,20,compact,ok,6.798934378995909,0,
iceberg-v3-mor,every_round,writer-spark,20,maintain,ok,0.6656940419925377,0,
iceberg-v3-mor,every_round,writer-spark,21,load,ok,1.5806412920064759,1780000,
iceberg-v3-mor,every_round,writer-spark,21,compact,ok,7.2530622119957116,0,
iceberg-v3-mor,every_round,writer-spark,21,maintain,ok,0.8134498340077698,0,
iceberg-v3-mor,every_round,writer-spark,22,load,ok,1.7882535009994172,1860000,
iceberg-v3-mor,every_round,writer-spark,22,compact,ok,7.530607587003033,0,
iceberg-v3-mor,every_round,writer-spark,22,maintain,ok,0.7640734169981442,0,
iceberg-v3-mor,every_round,writer-spark,23,load,ok,1.7122035840002354,1940000,
iceberg-v3-mor,every_round,writer-spark,23,compact,ok,7.62882050400367,0,
iceberg-v3-mor,every_round,writer-spark,23,maintain,ok,0.7028999589965679,0,
iceberg-v3-mor,every_round,writer-spark,24,load,ok,1.7446946679992834,2020000,
iceberg-v3-mor,every_round,writer-spark,24,compact,ok,8.240585962004843,0,
iceberg-v3-mor,every_round,writer-spark,24,maintain,ok,0.5649716669868212,0,
iceberg-v3-mor,every_round,writer-spark,25,load,ok,1.8946293759945547,2100000,
iceberg-v3-mor,every_round,writer-spark,25,compact,ok,8.292850419995375,0,
iceberg-v3-mor,every_round,writer-spark,25,maintain,ok,0.5874143749970244,0,
iceberg-v3-mor,every_round,writer-spark,26,load,ok,1.6201344589935616,2180000,
iceberg-v3-mor,every_round,writer-spark,26,compact,ok,8.815664420995745,0,
iceberg-v3-mor,every_round,writer-spark,26,maintain,ok,0.5437487500021234,0,
iceberg-v3-mor,every_round,writer-spark,27,load,ok,1.7560174999962328,2260000,
iceberg-v3-mor,every_round,writer-spark,27,compact,ok,8.788214336993406,0,
iceberg-v3-mor,every_round,writer-spark,27,maintain,ok,0.5624904169962974,0,
iceberg-v3-mor,every_round,writer-spark,28,load,ok,1.6910102920082863,2340000,
iceberg-v3-mor,every_round,writer-spark,28,compact,ok,8.79502450399741,0,
iceberg-v3-mor,every_round,writer-spark,28,maintain,ok,0.5853271259984467,0,
iceberg-v3-mor,every_round,writer-spark,29,load,ok,1.6549014179909136,2420000,
iceberg-v3-mor,every_round,writer-spark,29,compact,ok,7.693667002997245,0,
iceberg-v3-mor,every_round,writer-spark,29,maintain,ok,0.5452875000046333,0,
iceberg-v3-mor,every_round,writer-spark,30,load,ok,1.8632247090135934,2500000,
iceberg-v3-mor,every_round,writer-spark,30,compact,ok,7.70756283600349,0,
iceberg-v3-mor,every_round,writer-spark,30,maintain,ok,0.5886310420028167,0,
iceberg-v3-mor,every_round,writer-spark,31,load,ok,1.6470306260016514,2580000,
iceberg-v3-mor,every_round,writer-spark,31,compact,ok,8.30778554501012,0,
iceberg-v3-mor,every_round,writer-spark,31,maintain,ok,0.5725715010048589,0,
iceberg-v3-mor,every_round,writer-spark,32,load,ok,1.68785470900184,2660000,
iceberg-v3-mor,every_round,writer-spark,32,compact,ok,9.137898961998872,0,
iceberg-v3-mor,every_round,writer-spark,32,maintain,ok,0.6102509159973124,0,
